"Optionally add vertical scaling (growth or shrinking) to elements in Columns/Rows/Boxes transitions. Accepts three possible formats denoting either fixed, random or cycles based scaling. 1) Fixed: (val) A single value between 0 and 500. A value of 1 has no effect, < 1 scales down (shrinks), and > 1 scales up (grows). 2) Random: {min,max} Applies a random amount of vertical scaling within a specified range. E.g, {0,2.5} will randomly generate scaling on each element of between 0% and 250%. 3) Cycles: [val,val,val] Cycles through applying specified vertical scaling amounts sequentially from one element to the next, in the order determined by the 'Flow' setting. E.g. [0,1.5,0.2] will apply a 0% scaling to the first element, 150% to the next, then 20%, then the sequence repeats.","Optionally add vertical scaling (growth or shrinking) to elements in Columns/Rows/Boxes transitions. Accepts three possible formats denoting either fixed, random or cycles based scaling. 1) Fixed: (val) A single value between 0 and 500. A value of 1 has no effect, < 1 scales down (shrinks), and > 1 scales up (grows). 2) Random: {min,max} Applies a random amount of vertical scaling within a specified range. E.g, {0,2.5} will randomly generate scaling on each element of between 0% and 250%. 3) Cycles: [val,val,val] Cycles through applying specified vertical scaling amounts sequentially from one element to the next, in the order determined by the 'Flow' setting. E.g. [0,1.5,0.2] will apply a 0% scaling to the first element, 150% to the next, then 20%, then the sequence repeats."
"Animation 'In' - Transparency","Animation 'In' - Transparency"
"The standard input range is 0 to 1, where 0 is completely transparent and 1 is fully opaque. In most cases you should use a value between 0 and 1, however, if necessary you can reduce the value down as far as -3, which will allow you to time the opacity animation differently than the 'In’ animation. The lower the value, the longer the transparency animation will be delayed compared to the rest of the ’In’ animation. This can be helpful in harmonizing complex animations.","The standard input range is 0 to 1, where 0 is completely transparent and 1 is fully opaque. In most cases you should use a value between 0 and 1, however, if necessary you can reduce the value down as far as -3, which will allow you to time the opacity animation differently than the 'In’ animation. The lower the value, the longer the transparency animation will be delayed compared to the rest of the ’In’ animation. This can be helpful in harmonizing complex animations."
"Animation 'In' - Rotation","Animation 'In' - Rotation"
"Optionally add rotation to elements in Columns/Rows/Boxes transitions. Accepts three possible formats denoting either random, cycles or direction based rotation. 1) Random: {min,max} Applies a random amount of rotation within a specified range. E.g, {-45,45} to rotate by an amount between -45 and 45 degrees. 2) Cycles: [val,val,val] Cycles through applying specified movement amounts sequentially from one element to the next, in the order determined by the 'Flow' setting. E.g. [-10,10,25] will apply a -10 degree rotation to the first element, 10 degrees to the next, then 25 degrees, then the sequence repeats. 3) Direction Based: (val) e.g. (45) to add a 45 degree rotation when going to the next slide, and -45 degree rotation when going to the previous slide.","Optionally add rotation to elements in Columns/Rows/Boxes transitions. Accepts three possible formats denoting either random, cycles or direction based rotation. 1) Random: {min,max} Applies a random amount of rotation within a specified range. E.g, {-45,45} to rotate by an amount between -45 and 45 degrees. 2) Cycles: [val,val,val] Cycles through applying specified movement amounts sequentially from one element to the next, in the order determined by the 'Flow' setting. E.g. [-10,10,25] will apply a -10 degree rotation to the first element, 10 degrees to the next, then 25 degrees, then the sequence repeats. 3) Direction Based: (val) e.g. (45) to add a 45 degree rotation when going to the next slide, and -45 degree rotation when going to the previous slide."
"Animation 'Out' Automatically","Animation 'Out' Automatically"
"When toggled to ON this option will automatically generate the best possible 'Out' animation, based on the settings of the 'In' animation. ","When toggled to ON this option will automatically generate the best possible 'Out' animation, based on the settings of the 'In' animation. "
"Animation 'Out' Easing","Animation 'Out' Easing"
"The easing equation for the 'Out' animation, i.e. how the animation speeds up and slows down during playback.","The easing equation for the 'Out' animation, i.e. how the animation speeds up and slows down during playback."
"Animation 'Out'  Columns / Boxes","Animation 'Out'  Columns / Boxes"
"Animation 'Out'  Rows / Boxes","Animation 'Out'  Rows / Boxes"
"Animation 'Out' - Horizontal Move","Animation 'Out' - Horizontal Move"
"Animation 'Out' - Vertical Move","Animation 'Out' - Vertical Move"
"Animation 'Out' - Horizontal Scale","Animation 'Out' - Horizontal Scale"
"Animation 'Out' - Vertical Scale","Animation 'Out' - Vertical Scale"
"Animation 'Out' - Transparency","Animation 'Out' - Transparency"
"The standard input range is 0 to 1, where 0 is completely transparent and 1 is fully opaque. In most cases you should use a value between 0 and 1, however, if necessary you can reduce the value down as far as -3, which will allow you to time the opacity animation differently than the 'Out’ animation. The lower the value, the quicker the transparency animation will be compared to the rest of the ‘Out’ animation. This can be helpful in harmonizing complex animations.","The standard input range is 0 to 1, where 0 is completely transparent and 1 is fully opaque. In most cases you should use a value between 0 and 1, however, if necessary you can reduce the value down as far as -3, which will allow you to time the opacity animation differently than the 'Out’ animation. The lower the value, the quicker the transparency animation will be compared to the rest of the ‘Out’ animation. This can be helpful in harmonizing complex animations."
"Animation 'Out' - Rotation","Animation 'Out' - Rotation"
"Slide Animation Filters","Slide Animation Filters"
"Enable or disable filter effects on slide transition animations ","Enable or disable filter effects on slide transition animations "
"Filter Animation Easing","Filter Animation Easing"
"Set the easing amount for any filter effect animations to help you correctly time them with the rest of the transition.","Set the easing amount for any filter effect animations to help you correctly time them with the rest of the transition."
